,click,hour,C1,banner_pos,device_type,device_conn_type,C14,C15,C16,C17,C18,C19,C20,C21,device_model_int
312,1,14102100,1005,0,1,0,15707,320,50,1722,0,35,-1,79,-80052322344914806
313,1,14102100,1005,0,1,0,20346,300,250,2331,2,39,100060,23,-574822382259404811
314,0,14102100,1005,0,1,2,18987,320,50,2158,3,291,-1,61,5008570671578267764
315,0,14102100,1010,1,4,0,21309,320,50,2449,0,163,100105,91,-4100608169776415017
316,0,14102100,1005,0,1,0,21611,320,50,2480,3,297,100111,61,5052448976865270082
317,0,14102100,1005,0,1,0,20366,320,50,2333,0,39,-1,157,-5497470920203784452
318,0,14102100,1005,0,1,0,15699,320,50,1722,0,35,-1,79,-6449148530060962954
319,0,14102100,1005,0,1,0,4687,320,50,423,2,39,100148,32,-3130634972019121531
320,0,14102100,1005,1,1,0,16208,320,50,1800,3,167,100079,23,4452355107376042591
321,1,14102100,1005,0,1,0,15704,320,50,1722,0,35,100083,79,-3130634972019121531
322,0,14102100,1005,0,1,0,19016,300,250,2162,2,39,100013,33,7890844459391195801
323,0,14102100,1005,0,1,0,15702,320,50,1722,0,35,-1,79,-6043826374048643121
324,1,14102100,1005,0,1,0,15703,320,50,1722,0,35,-1,79,7741261153921945767
325,0,14102100,1005,0,1,0,15704,320,50,1722,0,35,-1,79,-6449148530060962954
326,1,14102100,1005,0,1,0,15703,320,50,1722,0,35,-1,79,-8146982714094823367
327,0,14102100,1005,0,1,0,15705,320,50,1722,0,35,100084,79,-2500441720473485141
328,1,14102100,1005,0,1,0,15707,320,50,1722,0,35,-1,79,2297852971175655885
329,0,14102100,1005,0,1,0,15704,320,50,1722,0,35,100084,79,-6064815720780995308
330,0,14102100,1005,0,1,0,20596,320,50,2161,0,35,-1,157,1650387078968375628
331,0,14102100,1005,0,1,0,15701,320,50,1722,0,35,100084,79,-7902881721453091973
332,0,14102100,1005,1,1,0,16208,320,50,1800,3,167,100075,23,3314832870957709642
333,0,14102100,1005,0,1,0,20596,320,50,2161,0,35,-1,157,4441075224081881048
334,0,14102100,1005,0,1,0,20366,320,50,2333,0,39,-1,157,-6371283773634659107
335,0,14102100,1005,0,1,0,15708,320,50,1722,0,35,-1,79,1976492737192670828
336,0,14102100,1005,1,1,0,17037,320,50,1934,2,39,-1,16,-6790824520950910589
337,1,14102100,1005,0,1,0,20751,320,50,1895,0,681,100028,101,4319496427970669311
338,1,14102100,1005,0,1,2,15707,320,50,1722,0,35,-1,79,-7846086352442621442
339,0,14102100,1005,0,1,0,15699,320,50,1722,0,35,-1,79,-6299289908543671235
340,0,14102100,1005,0,1,0,17212,320,50,1887,3,39,-1,23,3032272412331066877
341,0,14102100,1005,0,1,0,19950,320,50,1800,3,167,-1,23,4452355107376042591
342,0,14102100,1005,0,1,0,20984,320,50,2371,0,551,100215,46,547334152815571415
343,0,14102100,1005,0,1,0,20634,320,50,2374,3,39,-1,23,349456456673214059
344,0,14102100,1005,0,1,2,15703,320,50,1722,0,35,100083,79,3864242487165835918
345,0,14102100,1005,0,1,0,15707,320,50,1722,0,35,-1,79,-5497470920203784452
346,0,14102100,1010,1,5,2,21665,320,50,2493,3,35,-1,117,6599400693664098975
347,0,14102100,1005,0,1,0,17654,300,250,1994,2,39,-1,33,-2400754558667974282
348,0,14102100,1005,0,1,0,15706,320,50,1722,0,35,-1,79,7741261153921945767
349,0,14102100,1005,0,1,0,15703,320,50,1722,0,35,-1,79,-8524845869631428841
350,1,14102100,1005,0,1,0,15708,320,50,1722,0,35,-1,79,7741261153921945767
351,1,14102100,1005,1,1,0,17614,320,50,1993,2,1063,-1,33,5374148893238637703
352,0,14102100,1005,0,1,0,15705,320,50,1722,0,35,100084,79,-3130634972019121531
353,0,14102100,1010,1,4,2,20352,320,50,2333,0,39,-1,157,6599400693664098975
354,0,14102100,1005,1,1,0,17037,320,50,1934,2,39,100119,16,-3130634972019121531
355,0,14102100,1005,1,1,0,20359,216,36,2333,0,39,-1,157,-3083290664397755988
356,0,14102100,1005,0,1,0,15705,320,50,1722,0,35,-1,79,-7447863751109610905
357,0,14102100,1005,0,1,0,15699,320,50,1722,0,35,100084,79,-5362275053202099
358,0,14102100,1005,0,1,0,18993,320,50,2161,0,35,-1,157,2057859897546695813
359,1,14102100,1002,0,0,0,381,300,50,112,3,1319,-1,15,-8741527676722183071
360,0,14102100,1005,0,1,0,15708,320,50,1722,0,35,-1,79,3314832870957709642
361,1,14102100,1005,0,1,0,19015,300,250,2162,2,39,100173,33,-6184521316585088583
362,0,14102100,1005,0,1,0,21611,320,50,2480,3,297,100111,61,5642505943159093909
363,0,14102100,1005,0,1,0,20508,320,50,2351,3,163,-1,61,1714146863004546118
364,0,14102100,1005,1,1,0,15707,320,50,1722,0,35,-1,79,-3130634972019121531
365,0,14102100,1005,0,1,0,15701,320,50,1722,0,35,-1,79,7741261153921945767
366,0,14102100,1005,0,1,0,18993,320,50,2161,0,35,-1,157,3518248527686447543
367,0,14102100,1005,0,1,2,15705,320,50,1722,0,35,100083,79,7983432426388398410
368,1,14102100,1002,0,0,0,21661,320,50,2446,3,171,100228,156,-4791154564170380901
369,0,14102100,1005,0,1,0,20596,320,50,2161,0,35,-1,157,-7219162638569603007
370,1,14102100,1005,0,1,0,15704,320,50,1722,0,35,-1,79,1976492737192670828
371,0,14102100,1005,0,1,0,15707,320,50,1722,0,35,100084,79,4229768020654880580
372,0,14102100,1005,0,1,3,15708,320,50,1722,0,35,-1,79,-5497470920203784452
373,0,14102100,1005,0,1,0,20980,320,50,2371,0,551,100215,46,-1350210658883850328
374,1,14102100,1005,0,1,0,15701,320,50,1722,0,35,100083,79,1976492737192670828
375,0,14102100,1005,0,1,2,15707,320,50,1722,0,35,-1,79,3864242487165835918
376,0,14102100,1010,1,4,0,20366,320,50,2333,0,39,-1,157,-5372105880187895458
377,0,14102100,1005,0,1,0,20596,320,50,2161,0,35,-1,157,7741261153921945767
378,0,14102100,1005,0,1,0,20596,320,50,2161,0,35,100210,157,1976492737192670828
379,0,14102100,1005,0,1,0,20352,320,50,2333,0,39,-1,157,7741261153921945767
380,1,14102100,1005,0,1,2,16920,320,50,1899,0,431,-1,117,7983432426388398410
381,0,14102100,1005,0,1,0,15708,320,50,1722,0,35,-1,79,-4975956143676361890
382,0,14102100,1005,0,1,0,19743,320,50,2264,3,427,100000,61,-5584331359656771346
383,0,14102100,1005,0,1,0,20751,320,50,1895,0,681,100028,101,5642505943159093909
384,0,14102100,1005,0,1,0,20366,320,50,2333,0,39,-1,157,7741261153921945767
385,0,14102100,1005,0,1,0,15702,320,50,1722,0,35,-1,79,-5500102211152890747
386,0,14102100,1005,1,1,0,19772,320,50,2227,0,687,-1,48,-298429284277331630
387,0,14102100,1005,0,1,0,4687,320,50,423,2,39,100148,32,3518248527686447543
388,1,14102100,1002,0,0,0,21660,320,50,2446,3,171,100228,156,-4791154564170380901
389,0,14102100,1005,0,1,0,15704,320,50,1722,0,35,100084,79,4406636929140257080
390,0,14102100,1005,0,1,0,18993,320,50,2161,0,35,100105,157,2057859897546695813
391,0,14102100,1005,0,1,2,21611,320,50,2480,3,297,100111,61,1391429538096860233
392,0,14102100,1005,1,1,0,19950,320,50,1800,3,167,100077,23,-6043826374048643121
393,1,14102100,1005,0,1,0,20984,320,50,2371,0,551,100215,46,-1350210658883850328
394,0,14102100,1005,0,1,0,15701,320,50,1722,0,35,-1,79,5020865433957120045
395,0,14102100,1005,0,1,0,15701,320,50,1722,0,35,100084,79,-80052322344914806
396,1,14102100,1005,0,1,0,15708,320,50,1722,0,35,-1,79,-3130634972019121531
397,0,14102100,1002,0,0,0,19665,320,50,2253,2,303,100221,52,-362844504478745698
398,0,14102100,1005,1,1,0,20359,216,36,2333,0,39,-1,157,-2787010524606835486
399,0,14102100,1005,0,1,0,15701,320,50,1722,0,35,100084,79,7741261153921945767
400,0,14102100,1005,0,1,0,15702,320,50,1722,0,35,-1,79,-7902881721453091973
401,0,14102100,1005,0,1,0,20596,320,50,2161,0,35,-1,157,-7527834540836958552
402,1,14102100,1005,0,1,0,4687,320,50,423,2,39,100148,32,-859163400174299064
403,0,14102100,1005,0,1,0,15704,320,50,1722,0,35,-1,79,-2454326311581678561
404,0,14102100,1005,0,1,0,15701,320,50,1722,0,35,100084,79,-3130634972019121531
405,0,14102100,1005,0,1,0,20362,320,50,2333,0,39,-1,157,4499108202135611527
406,0,14102100,1005,0,1,0,20634,320,50,2374,3,39,-1,23,-5497470920203784452
407,1,14102100,1005,0,1,0,17653,300,250,1994,2,39,100083,33,292985166119932725
408,1,14102100,1005,0,1,0,17914,320,50,2043,2,39,-1,32,-3745645394272074522
409,0,14102100,1005,0,1,0,15703,320,50,1722,0,35,-1,79,3314832870957709642
410,0,14102100,1005,0,1,0,20362,320,50,2333,0,39,-1,157,7741261153921945767
411,0,14102100,1005,0,1,0,15703,320,50,1722,0,35,-1,79,-6043826374048643121
412,0,14102100,1010,1,4,2,21665,320,50,2493,3,35,100233,117,1870610864071478492
413,0,14102100,1005,0,1,0,20352,320,50,2333,0,39,-1,157,7741261153921945767
414,0,14102100,1005,0,1,2,377,320,50,112,3,1319,-1,15,-5497470920203784452
415,0,14102100,1005,0,1,0,15707,320,50,1722,0,35,-1,79,-3130634972019121531
416,0,14102100,1005,0,1,2,18993,320,50,2161,0,35,-1,157,-185397344137266865
417,1,14102100,1005,0,1,0,19666,300,250,2253,2,303,-1,52,3873677487663381506
418,0,14102100,1005,0,1,0,15704,320,50,1722,0,35,100084,79,1870610864071478492
419,0,14102100,1005,0,1,0,15707,320,50,1722,0,35,100084,79,-7447863751109610905
420,0,14102100,1005,0,1,0,15701,320,50,1722,0,35,-1,79,-3080848871416834294
421,0,14102100,1005,0,1,0,20366,320,50,2333,0,39,-1,157,-3400657344403981515
422,0,14102100,1002,0,0,0,456,320,50,122,3,1319,-1,15,928827861987399007
423,0,14102100,1005,1,1,0,17037,320,50,1934,2,39,-1,16,5487349431132677533
424,0,14102100,1005,0,1,0,15704,320,50,1722,0,35,100083,79,-3130634972019121531
425,0,14102100,1005,0,1,0,20508,320,50,2351,3,163,100020,61,3249451258934181678
426,0,14102100,1005,0,1,0,17654,300,250,1994,2,39,-1,33,7859862781110741220
427,0,14102100,1005,0,1,2,21611,320,50,2480,3,297,100111,61,-243662547012608678
428,0,14102100,1005,1,1,0,19771,320,50,2227,0,687,100074,48,8510271025656777531
429,0,14102100,1005,0,1,0,20984,320,50,2371,0,551,100215,46,4426077012004714231
430,0,14102100,1005,0,1,0,15708,320,50,1722,0,35,-1,79,-3130634972019121531
431,0,14102100,1005,0,1,0,15699,320,50,1722,0,35,100084,79,-6064815720780995308
432,0,14102100,1005,1,1,0,19772,320,50,2227,0,687,100074,48,-1450112064379425668
433,0,14102100,1005,0,1,0,20596,320,50,2161,0,35,100210,157,7436622689072511177
434,0,14102100,1005,0,1,0,15703,320,50,1722,0,35,-1,79,-2454326311581678561
435,0,14102100,1005,0,1,0,15705,320,50,1722,0,35,-1,79,-3080848871416834294
436,0,14102100,1005,0,1,0,15708,320,50,1722,0,35,100084,79,-5059422628141218785
437,0,14102100,1005,0,1,0,21611,320,50,2480,3,297,100111,61,-7956055895312208846
438,1,14102100,1005,0,1,0,20596,320,50,2161,0,35,-1,157,7571582493730550773
439,0,14102100,1005,0,1,0,20596,320,50,2161,0,35,-1,157,3166467294089049899
440,0,14102100,1005,0,1,0,20596,320,50,2161,0,35,-1,157,5763459650315623042
441,0,14102100,1005,0,1,0,15702,320,50,1722,0,35,100084,79,1729807587300803760
442,0,14102100,1005,0,1,0,18993,320,50,2161,0,35,-1,157,-381202954388967123
443,0,14102100,1005,0,1,0,18993,320,50,2161,0,35,-1,157,-5090560372189995191
444,0,14102100,1005,1,1,2,20596,320,50,2161,0,35,-1,157,-227062044999338968
445,1,14102100,1005,0,1,0,17653,300,250,1994,2,39,-1,33,-3080848871416834294
446,1,14102100,1005,1,1,0,17753,320,50,1993,2,1063,100084,33,-2400754558667974282
447,0,14102100,1005,0,1,0,20596,320,50,2161,0,35,-1,157,4499108202135611527
448,0,14102100,1005,1,1,0,18993,320,50,2161,0,35,-1,157,4208264166030989728
449,0,14102100,1005,0,1,0,20366,320,50,2333,0,39,-1,157,7741261153921945767
450,0,14102100,1005,0,1,0,20366,320,50,2333,0,39,-1,157,7741261153921945767
451,0,14102100,1005,0,1,0,20345,300,250,2331,2,39,-1,23,-2225734978335070398
452,0,14102100,1005,0,1,0,18993,320,50,2161,0,35,-1,157,-8714071520106422825
453,0,14102100,1005,0,1,0,20352,320,50,2333,0,39,-1,157,1443260696302785169
454,0,14102100,1005,0,1,0,17653,300,250,1994,2,39,100084,33,5191890664922779172
455,0,14102100,1005,0,1,2,6559,320,50,571,2,39,-1,32,277852869496741424
456,0,14102100,1005,0,1,0,20366,320,50,2333,0,39,-1,157,7090997833464111984
457,0,14102100,1005,0,1,0,19016,300,250,2162,2,39,-1,33,-5504594746862540594
458,0,14102100,1005,0,1,0,15708,320,50,1722,0,35,-1,79,-7902881721453091973
459,0,14102100,1005,0,1,0,21611,320,50,2480,3,297,100111,61,3873677487663381506
460,0,14102100,1005,0,1,0,20251,320,50,2323,0,687,100081,48,-6892224247118359062
461,0,14102100,1005,1,1,0,17753,320,50,1993,2,1063,-1,33,-7447863751109610905
462,0,14102100,1005,1,1,0,15708,320,50,1722,0,35,-1,79,1870610864071478492
463,1,14102100,1005,1,1,0,20596,320,50,2161,0,35,-1,157,-6629556293787566445
464,1,14102100,1005,1,1,0,17037,320,50,1934,2,39,-1,16,7090997833464111984
465,0,14102100,1010,1,4,0,21665,320,50,2493,3,35,-1,117,6599400693664098975
466,0,14102100,1005,1,1,0,19772,320,50,2227,0,687,100077,48,1413380545658535983
467,0,14102100,1005,0,1,0,18993,320,50,2161,0,35,100210,157,-3130634972019121531
468,0,14102100,1005,0,1,0,20352,320,50,2333,0,39,-1,157,1453129676188293942
469,1,14102100,1005,0,1,0,15708,320,50,1722,0,35,100084,79,1976492737192670828
470,1,14102100,1005,0,1,0,15703,320,50,1722,0,35,100084,79,7331557941980821676
471,0,14102100,1002,0,0,0,21689,320,50,2496,3,167,-1,23,-4978301166760358900
472,0,14102100,1005,0,1,2,20596,320,50,2161,0,35,100161,157,7060115750559272797
473,0,14102100,1005,0,1,2,15703,320,50,1722,0,35,-1,79,-1772478863864568720
474,0,14102100,1005,0,1,0,15705,320,50,1722,0,35,-1,79,-5500102211152890747
475,0,14102100,1005,0,1,0,15706,320,50,1722,0,35,-1,79,1976492737192670828
476,0,14102100,1005,0,1,0,15703,320,50,1722,0,35,100084,79,-3130634972019121531
477,0,14102100,1005,0,1,0,15708,320,50,1722,0,35,-1,79,7090997833464111984
478,0,14102100,1005,0,1,0,20362,320,50,2333,0,39,-1,157,7741261153921945767
479,0,14102100,1005,0,1,0,15704,320,50,1722,0,35,-1,79,1870610864071478492
480,0,14102100,1005,0,1,0,17163,320,50,1955,3,163,100189,71,6397645279691569589
481,0,14102100,1005,0,1,0,6559,320,50,571,2,39,-1,32,4602068809024706091
482,0,14102100,1005,0,1,0,15705,320,50,1722,0,35,100084,79,7772114237767241722
483,1,14102100,1005,0,1,0,20596,320,50,2161,0,35,-1,157,5020865433957120045
484,0,14102100,1005,0,1,0,20596,320,50,2161,0,35,-1,157,-2377480961492143882
485,0,14102100,1005,0,1,0,15705,320,50,1722,0,35,-1,79,-3130634972019121531
486,0,14102100,1005,0,1,0,15708,320,50,1722,0,35,-1,79,-8524845869631428841
487,0,14102100,1005,0,1,0,21611,320,50,2480,3,297,100111,61,1714146863004546118
488,0,14102100,1005,0,1,0,20596,320,50,2161,0,35,-1,157,5930111247017695982
489,1,14102100,1005,0,1,0,15701,320,50,1722,0,35,100084,79,-80052322344914806
490,1,14102100,1005,0,1,0,15702,320,50,1722,0,35,-1,79,5846719576061300330
491,0,14102100,1005,0,1,0,20366,320,50,2333,0,39,-1,157,7741261153921945767
492,1,14102100,1005,0,1,0,15701,320,50,1722,0,35,-1,79,-6043826374048643121
493,0,14102100,1005,0,1,0,21611,320,50,2480,3,297,100111,61,-5584331359656771346
494,0,14102100,1005,0,1,0,20352,320,50,2333,0,39,-1,157,-5362275053202099
495,0,14102100,1005,0,1,0,15699,320,50,1722,0,35,-1,79,1870610864071478492
496,0,14102100,1005,0,1,0,15703,320,50,1722,0,35,100083,79,-5497470920203784452
497,0,14102100,1005,0,1,0,20508,320,50,2351,3,163,100020,61,-1350210658883850328
498,0,14102100,1005,0,1,2,15707,320,50,1722,0,35,-1,79,3864242487165835918
499,0,14102100,1005,1,1,0,15707,320,50,1722,0,35,100084,79,-3130634972019121531
500,0,14102100,1005,1,1,0,20596,320,50,2161,0,35,-1,157,-7084439546542490053
501,1,14102100,1005,0,1,0,20632,320,50,2374,3,39,-1,23,7090997833464111984
502,0,14102100,1005,1,1,0,18993,320,50,2161,0,35,-1,157,-3130634972019121531
503,0,14102100,1005,0,1,0,17212,320,50,1887,3,39,-1,23,3032272412331066877
504,0,14102100,1005,1,1,0,17037,320,50,1934,2,39,-1,16,-6879205470125351635
505,0,14102100,1005,1,1,0,17753,320,50,1993,2,1063,-1,33,7090997833464111984
506,0,14102100,1005,0,1,0,20632,320,50,2374,3,39,-1,23,-4141538165135904170
507,0,14102100,1005,0,1,0,17653,300,250,1994,2,39,-1,33,6548076158461573965
508,0,14102100,1005,0,1,0,20352,320,50,2333,0,39,-1,157,7741261153921945767
509,0,14102100,1005,0,1,0,20596,320,50,2161,0,35,-1,157,-5925496335085495798
510,0,14102100,1010,1,4,3,21665,320,50,2493,3,35,-1,117,-7447863751109610905
511,0,14102100,1005,0,1,3,17163,320,50,1955,3,163,100193,71,137884114573136964
512,0,14102100,1005,0,1,0,20366,320,50,2333,0,39,-1,157,-6371283773634659107
513,0,14102100,1005,0,1,0,18993,320,50,2161,0,35,-1,157,-7810643661554042004
514,0,14102100,1005,0,1,0,15708,320,50,1722,0,35,-1,79,-5500102211152890747
515,0,14102100,1005,0,1,0,15704,320,50,1722,0,35,100084,79,-6043826374048643121
516,0,14102100,1005,0,1,2,17914,320,50,2043,2,39,-1,32,277852869496741424
517,0,14102100,1005,0,1,0,15708,320,50,1722,0,35,-1,79,1976492737192670828
518,0,14102100,1005,0,1,0,15702,320,50,1722,0,35,-1,79,-3130634972019121531
519,0,14102100,1005,0,1,0,15708,320,50,1722,0,35,-1,79,-5497470920203784452
520,0,14102100,1005,1,1,2,18993,320,50,2161,0,35,-1,157,-227062044999338968
521,0,14102100,1005,0,1,0,18993,320,50,2161,0,35,100048,157,7571582493730550773
522,0,14102100,1005,0,1,0,21611,320,50,2480,3,297,100111,61,-7956055895312208846
523,0,14102100,1005,0,1,0,21189,320,50,2424,1,161,100193,71,-1350210658883850328
524,0,14102100,1005,0,1,0,15708,320,50,1722,0,35,100084,79,-6043826374048643121
525,1,14102100,1005,1,1,0,17037,320,50,1934,2,39,-1,16,-9214176312717819970
526,0,14102100,1005,1,1,0,16208,320,50,1800,3,167,100074,23,-7084439546542490053
527,0,14102100,1005,0,1,0,15708,320,50,1722,0,35,-1,79,4499108202135611527
528,0,14102100,1005,0,1,0,20596,320,50,2161,0,35,-1,157,2297852971175655885
529,0,14102100,1002,0,0,0,21692,216,36,2497,3,43,100151,42,8335469126542197235
530,0,14102100,1005,0,1,0,15707,320,50,1722,0,35,-1,79,4229768020654880580
531,0,14102100,1005,0,1,0,19016,300,250,2162,2,39,-1,33,5191890664922779172
532,0,14102100,1005,0,1,0,20362,320,50,2333,0,39,-1,157,4499108202135611527
533,0,14102100,1005,0,1,0,18993,320,50,2161,0,35,100148,157,2297852971175655885
534,0,14102100,1005,0,1,0,15701,320,50,1722,0,35,-1,79,-3130634972019121531
535,0,14102100,1005,0,1,0,15707,320,50,1722,0,35,-1,79,-7699311560514132401
536,0,14102100,1005,0,1,0,21611,320,50,2480,3,297,100111,61,1824710776939216735
537,0,14102100,1005,0,1,0,15701,320,50,1722,0,35,-1,79,-5497470920203784452
538,0,14102100,1005,0,1,0,15706,320,50,1722,0,35,100084,79,-80052322344914806
539,0,14102100,1005,0,1,0,15705,320,50,1722,0,35,-1,79,7090997833464111984
540,1,14102100,1005,1,1,0,20366,320,50,2333,0,39,-1,157,-5497470920203784452
541,1,14102100,1005,0,1,0,15708,320,50,1722,0,35,100084,79,-3130634972019121531
542,0,14102100,1005,0,1,0,20352,320,50,2333,0,39,-1,157,7741261153921945767
543,0,14102100,1005,0,1,0,15705,320,50,1722,0,35,-1,79,-1045048652385284703
544,1,14102100,1005,0,1,0,17653,300,250,1994,2,39,-1,33,4499108202135611527
545,0,14102100,1005,0,1,0,15703,320,50,1722,0,35,-1,79,-3080848871416834294
546,0,14102100,1005,0,1,0,15703,320,50,1722,0,35,-1,79,6574997430427829896
547,0,14102100,1005,0,1,0,17654,300,250,1994,2,39,-1,33,7090997833464111984
548,0,14102100,1005,0,1,0,15705,320,50,1722,0,35,100084,79,-3130634972019121531
549,0,14102100,1005,1,1,0,17747,320,50,1974,2,39,-1,33,8930365107288478591
550,0,14102100,1005,0,1,0,15702,320,50,1722,0,35,100084,79,-7447863751109610905
551,1,14102100,1005,1,1,0,15707,320,50,1722,0,35,100083,79,-1592230961226093697
552,0,14102100,1005,0,1,0,20362,320,50,2333,0,39,-1,157,7988477580926829546
553,0,14102100,1005,0,1,0,15705,320,50,1722,0,35,100084,79,1870610864071478492
554,0,14102100,1005,0,1,0,15699,320,50,1722,0,35,-1,79,-7447863751109610905
555,0,14102100,1005,0,1,0,15699,320,50,1722,0,35,100084,79,-80052322344914806
556,0,14102100,1005,0,1,0,15704,320,50,1722,0,35,-1,79,-7283338405576440261
557,0,14102100,1005,0,1,0,16615,320,50,1863,3,39,100188,23,2612455007261219448
558,0,14102100,1005,0,1,0,15708,320,50,1722,0,35,-1,79,7090997833464111984
559,0,14102100,1005,0,1,0,18993,320,50,2161,0,35,-1,157,-8587292268327570678
560,0,14102100,1005,0,1,0,19771,320,50,2227,0,687,-1,48,8308405217024532659
561,0,14102100,1005,0,1,0,15706,320,50,1722,0,35,-1,79,6574997430427829896
562,0,14102100,1005,0,1,3,15707,320,50,1722,0,35,-1,79,1976492737192670828
563,0,14102100,1005,0,1,0,21612,320,50,2481,3,297,100111,61,891865174886290475
564,0,14102100,1005,0,1,0,15704,320,50,1722,0,35,-1,79,-7429943209918497306
565,0,14102100,1005,1,1,0,16920,320,50,1899,0,431,100075,117,-3130634972019121531
566,0,14102100,1005,0,1,0,21611,320,50,2480,3,297,100111,61,5642505943159093909
567,0,14102100,1005,0,1,0,20366,320,50,2333,0,39,-1,157,4499108202135611527
568,1,14102100,1005,0,1,0,16208,320,50,1800,3,167,100077,23,-5863004605875983229
569,0,14102100,1005,0,1,0,15708,320,50,1722,0,35,100084,79,-7902881721453091973
570,0,14102100,1005,0,1,0,15707,320,50,1722,0,35,-1,79,1392857164009207940
571,0,14102100,1005,0,1,0,20366,320,50,2333,0,39,-1,157,-6856891405459991794
572,0,14102100,1005,0,1,0,15707,320,50,1722,0,35,100084,79,7090997833464111984
573,1,14102100,1005,1,1,0,17753,320,50,1993,2,1063,-1,33,1821914850618210972
574,0,14102100,1005,0,1,0,18993,320,50,2161,0,35,-1,157,3873677487663381506
575,0,14102100,1005,1,1,0,20634,320,50,2374,3,39,-1,23,-5497470920203784452
576,1,14102100,1005,1,1,0,4687,320,50,423,2,39,100148,32,-7084439546542490053
577,0,14102100,1005,0,1,0,20352,320,50,2333,0,39,-1,157,7090997833464111984
578,0,14102100,1005,0,1,0,18311,320,50,2083,0,169,100156,111,8763912466451585185
579,0,14102100,1005,0,1,0,15702,320,50,1722,0,35,-1,79,-5497470920203784452
580,0,14102100,1005,0,1,0,15701,320,50,1722,0,35,-1,79,-3130634972019121531
